id,description,source,page,extraction_method
IITB_COPT_BOQ_p83_l41,suitable supporting frame fixed with rag bolts grouted on the wall/anchor fastener on the,IITB_COPT_BOQ,83,text
IITB_COPT_BOQ_p83_l42,beam/on the column & other fixing accessories etc provision & connection with 1.5 sq.mm,IITB_COPT_BOQ,83,text
IITB_COPT_BOQ_p83_l46,1) Sample fixture/fittings/lamps shall be got approved from Department and Architects with,IITB_COPT_BOQ,83,text
IITB_COPT_BOQ_p84_l8,shouldaccommodatedifferent color tiles&alsoaccommodateServiceslike-ACGrill&Smoke,IITB_COPT_BOQ,84,text
IITB_COPT_BOQ_p84_l19,shouldaccommodatedifferent color tiles&alsoaccommodateServiceslike-ACGrill&Smoke,IITB_COPT_BOQ,84,text
IITB_COPT_BOQ_p84_l30,accommodate different color tiles & also accommodate Services like-AC Grill & Smoke,IITB_COPT_BOQ,84,text
IITB_COPT_BOQ_p85_l4,"Lumen, 6500K CRI>80 with Ra>0, THD <10%, SDCM<5, Beam angle 60-65 Deg Input voltage",IITB_COPT_BOQ,85,text
IITB_COPT_BOQ_p85_l14,"Lumen, 6500K CRI>80 with Ra>0, THD <10%, SDCM<5, Beam angle 60-65 Deg Input voltage",IITB_COPT_BOQ,85,text
IITB_COPT_BOQ_p85_l23,"125lm/W. Power consumption : 16 to 20W , CRI >80 & luminaire should have beam angle",IITB_COPT_BOQ,85,text
IITB_COPT_BOQ_p85_l37,"point wiring)No. 24 975.00 23,400.00",IITB_COPT_BOQ,85,text
IITB_COPT_BOQ_p85_l39,"5.166-10 W wall braket light for Electrical Shaft No. 24 975.00 23,400.00",IITB_COPT_BOQ,85,text
IITB_COPT_BOQ_p85_l41,"5.17Terrace Light-Supply, Installation Testing and Commissioning of Compound wall light fitting of",IITB_COPT_BOQ,85,text
IITB_COPT_BOQ_p85_l49,"5.18 Supply, Installation Testing and Commissioning of Compound wall light fitting of 8 to 12W w",IITB_COPT_BOQ,85,text
IITB_COPT_BOQ_p85_l57,"5.19 Supply, Installation, Commissioning of post top luminaire having symmetrical beam angle",IITB_COPT_BOQ,85,text
IITB_COPT_BOQ_p85_l71,"TOTAL OF LIGHT FIXTURES AND FITTINGS, CEILING FANS, EXHAUST FANS, ETC. 67,18,737.00",IITB_COPT_BOQ,85,text
IITB_COPT_BOQ_p86_l5,6.2 Providing and fixing G.I. tape 25mm X 5 mm thick on parapet or surface of wall for lightning,IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p86_l12,"6.7Cross Bonding to HVAC, Pumps etc item on terrace floor-copper wire Nos100 1,139.00 1,13,900.00",IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p86_l25,connecting 50 x 10 mm. G.I. Flat on two sides. A masonry structure shall be constructed to a,IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p86_l26,"depth of 750mm.and with 450 x 450 mm (clear) chamber, and a heavy duty Cast Iron Cover",IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p86_l27,"shallbeusedtocoverthe pit.Excavation ofHardRock,Boring,Drilling,backfilling,removalof",IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p86_l28,"excess soil/Rock, supply of Back filling compound is included in the scope complete as per",IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p86_l39,earthing/looping earth connections at various floors shall be provided and executed as per,IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p86_l41,"6) Rate Quoted shall include the 2Bags of (BFC) Back filling compound as required.Set 12 7,596.00 91,152.00",IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p86_l44,connecting 50 x 10 mm. Copper. Flat on two sides. A masonry structure shall be constructed,IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p86_l45,"to a depth of 750mm.and with 450 x 450 mm (clear) chamber, and a heavy duty Cast Iron",IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p86_l46,"Cover shall be used to cover the pit. Excavation of Hard Rock, Boring, Drilling, backfilling,",IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p86_l47,"removal of excess soil/Rock, supply of Back filling compound is included in the scope",IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p86_l58,earthing/looping earth connections at various floors shall be provided and executed as per,IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p86_l60,"6) Rate Quoted shall include the 2Bags of (BFC) Back filling compound as required.Set 10 33,643.00 3,36,430.00",IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p86_l62,"earthing stations and various equipment in built up trenches, walls/ceiling, buried in ground",IITB_COPT_BOQ,86,text
IITB_COPT_BOQ_p87_l40,9SAFETY EQUIPMENTS FOR ELECTRICAL INSTALLATION,IITB_COPT_BOQ,87,text
IITB_COPT_BOQ_p87_l42,onto the wall shall be framed in teak wood frame and covered with glass with necessary,IITB_COPT_BOQ,87,text
IITB_COPT_BOQ_p87_l44,9.2SupplyingandfixingPVCSyntheticelastomerelectricallyinsulatingmatwithclassCinsulation,IITB_COPT_BOQ,87,text
IITB_COPT_BOQ_p87_l47,"9.3 Providing &fixing M.V.Danger noticeplateof200MMX150MMmadeofmildsteel,atleast",IITB_COPT_BOQ,87,text
IITB_COPT_BOQ_p87_l48,"2mm thick, & vitreous enameled whitr on both sides, and with inscription in single red color",IITB_COPT_BOQ,87,text
IITB_COPT_BOQ_p87_l50,"TOTAL OF SAFETY EQUIPMENTS FOR ELECTRICAL INSTALLATION 2,55,600.00",IITB_COPT_BOQ,87,text
IITB_COPT_BOQ_p87_l65,1.1.7 Supply and Installation of following sizes HMS FRLS PVC conduit concealed in slab / wall or,IITB_COPT_BOQ,87,text
IITB_COPT_BOQ_p87_l66,"surface mounted on wall / ceiling, including cost of junction boxes, bends, elbows, sockets,",IITB_COPT_BOQ,87,text
IITB_COPT_BOQ_p87_l67,"tees etc. laying in slab, cutting chasis and making good wherever called for or surface",IITB_COPT_BOQ,87,text
IITB_COPT_BOQ_p87_l69,"1.1.7.1 25 mm dia 2mm thick PVC Conduits Rmt 112 143.00 16,016.00",IITB_COPT_BOQ,87,text
IITB_COPT_BOQ_p88_l4,"manager ,flexible G.I pipe, PVC Conduit HMS variety conforming to IS 9537 Part - III, etc",IITB_COPT_BOQ,88,text
IITB_COPT_BOQ_p88_l31,withcoredia 50/125Lm (OM3)onwall/ceiling or laid in providedCable tray/pipe/trenchas,IITB_COPT_BOQ,88,text
IITB_COPT_BOQ_p88_l39,1.2.16Supply and installation of following sizes Floor Mount Network Rack Side Integrated with,IITB_COPT_BOQ,88,text
IITB_COPT_BOQ_p88_l40,"Front Glass Door, Rear Mesh Door, Castors, 2 Fans, PDU 6 Soc 5 Amps, Tray , Cable",IITB_COPT_BOQ,88,text
IITB_COPT_BOQ_p88_l46,1.2.17 Supply and Installation of following sizes HMS FRLS PVC conduit concealed in slab / wall or,IITB_COPT_BOQ,88,text
IITB_COPT_BOQ_p88_l47,"surface mounted on wall / ceiling, including cost of junction boxes, bends, elbows, sockets,",IITB_COPT_BOQ,88,text
IITB_COPT_BOQ_p88_l48,"tees etc. laying in slab, cutting chasis and making good wherever called for or surface",IITB_COPT_BOQ,88,text
IITB_COPT_BOQ_p88_l50,"1.2.17.1 25 mm dia 2mm thick PVC Conduits Rmt11127 143.00 15,91,161.00",IITB_COPT_BOQ,88,text
IITB_COPT_BOQ_p88_l60,"log in the non volatile memory (EPROM), power supply unit (230 + 5",IITB_COPT_BOQ,88,text
IITB_COPT_BOQ_p89_l2,"specifications: Intel® Core™ i7 2400 or better ,2.8GHz, OS - Genuine Microsoft Windows 10",IITB_COPT_BOQ,89,text
IITB_COPT_BOQ_p89_l35,"of Cross Linkable Ethylene Propylene Rubber (EPR) insulation and LSZH inner bedding, steel",IITB_COPT_BOQ,89,text
IITB_COPT_BOQ_p89_l48,"3.3Supplying, Installation, Testing & Commissioning 20 watt Wall mounted speaker complete",IITB_COPT_BOQ,89,text
IITB_COPT_BOQ_p89_l59,"3.7Supply,laying, testing & comissioning of 25 mm dia Rigid PVC HMC FR conduit including PVC",IITB_COPT_BOQ,89,text
IITB_COPT_BOQ_p89_l60,"junction boxes, couplers, bends etc with all accessories in wall/ceiling/concealed/open",IITB_COPT_BOQ,89,text
IITB_COPT_BOQ_p89_l63,"controller,amplifier, mains panel with front glass door , rear door field terminations on rear",IITB_COPT_BOQ,89,text
IITB_COPT_BOQ_p90_l5,"profile S & G, Data encryption with all accessories like tamper proof screws, clamps, wiring",IITB_COPT_BOQ,90,text
IITB_COPT_BOQ_p90_l8,"4.2 5Megapixel IP IR OUtdoor Bullet Network Camera with required outdoor accesories Supply,",IITB_COPT_BOQ,90,text
IITB_COPT_BOQ_p90_l15,"screws,clamps, wiringetc. tomount the camera should be included as required.Ref Make&",IITB_COPT_BOQ,90,text
IITB_COPT_BOQ_p90_l24,"such as a flashing light, bell, or siren, Events Camera alarm in, (Smart) motion detection,",IITB_COPT_BOQ,90,text
IITB_COPT_BOQ_p90_l34,"4.5 Supply, Installation, Wiring, Programming of i7(or latestavailable atthe timeof supply)Intel",IITB_COPT_BOQ,90,text
IITB_COPT_BOQ_p90_l37,infrared mouse; Work station shall be preloaded with requisite Licensed MS Windows,IITB_COPT_BOQ,90,text
IITB_COPT_BOQ_p90_l58,"wall/ceiling or laid in provided pipe/trench/Cable tray as per drawing and specifications. Mtr1337 146.00 1,95,202.00",IITB_COPT_BOQ,90,text
IITB_COPT_BOQ_p90_l62,"4.17 Supply, laying, testing and commisioning of 25 mm dia Rigid HMS FR PVC conduit in",IITB_COPT_BOQ,90,text
IITB_COPT_BOQ_p90_l63,"wall/ceiling/concealed/open manner. Mtr4082 143.00 5,83,726.00",IITB_COPT_BOQ,90,text
IITB_COPT_BOQ_p90_l66,"including CKT Breaker, Door Trims - Sheet steel, powder coated RAL 7037 Viewing area -",IITB_COPT_BOQ,90,text
IITB_COPT_BOQ_p90_l70,"including CKT Breaker, Door Trims - Sheet steel, powder coated RAL 7037 Viewing area -",IITB_COPT_BOQ,90,text
IITB_COPT_BOQ_p91_l15,5.6Supply Installation Testing & Commissioning of 2 Door (4 Reader) Intelligent Controller with,IITB_COPT_BOQ,91,text
IITB_COPT_BOQ_p91_l20,"Support Anti Pass back (Global & Local with Hard/Soft implementation), Door Control:",IITB_COPT_BOQ,91,text
IITB_COPT_BOQ_p91_l23,"Toggle; 8Credentialformats and 8 sitecodes, 65000accesslevels,255 holidaysand 127time",IITB_COPT_BOQ,91,text
IITB_COPT_BOQ_p91_l26,"4 hrs Battery backup and all necessary accessories & peripheral items for civil, electrical",IITB_COPT_BOQ,91,text
IITB_COPT_BOQ_p91_l38,"Windows® 10 Enterprise 64-bit, RAM - 16GB, Hard Drives - 1 TB 7200RPM SATA3, Video",IITB_COPT_BOQ,91,text
IITB_COPT_BOQ_p91_l43,"sheathed unarmoured Cable in provided PVC conduit, including all accessories complete. Mtr 20 255.00 5,100.00",IITB_COPT_BOQ,91,text
IITB_COPT_BOQ_p91_l45,"sheathed unarmoured cable in provided PVC conduit, including all accessories complete. Mtr 20 156.00 3,120.00",IITB_COPT_BOQ,91,text
IITB_COPT_BOQ_p91_l46,"5.11Supply,laying, testing & comissioning of 25 mm dia Rigid PVC HMC FR conduit including PVC",IITB_COPT_BOQ,91,text
IITB_COPT_BOQ_p91_l47,"junction boxes, couplers, bends etc with all accessories in wall/ceiling/concealed/open",IITB_COPT_BOQ,91,text
IITB_COPT_BOQ_p91_l52,"1.1Supply, Installation, Testing & Commissioning of 320 KVA rating, Standby duty, outdoor",IITB_COPT_BOQ,91,text
IITB_COPT_BOQ_p91_l54,"oil fuel tank as part of enclosure with fuel piping including anti-vibration mounts, spring",IITB_COPT_BOQ,91,text
IITB_COPT_BOQ_p91_l64,"Fuel tank with air breather and drain plug,",IITB_COPT_BOQ,91,text
IITB_COPT_BOQ_p92_l6,Diesel shall be filled fully in tank after testing & commissioning. Tank shall be of maximum,IITB_COPT_BOQ,92,text
IITB_COPT_BOQ_p92_l35,AMF control panel shall be fabricated from steel sheet of 2.0 mm thickness duly pretreated,IITB_COPT_BOQ,92,text
IITB_COPT_BOQ_p92_l36,with 7 tank process and painted with one coat of red oxide and 2 coats of enamel paint of,IITB_COPT_BOQ,92,text
IITB_COPT_BOQ_p92_l37,"Admiralty grey colour The control panel shall be outdoor type totally enclosed, dust and",IITB_COPT_BOQ,92,text
IITB_COPT_BOQ_p92_l38,"vermin proof, floor mounted type with degree of protection IP-56 as per IS / IEC 60947(part",IITB_COPT_BOQ,92,text
IITB_COPT_BOQ_p92_l39,"1) / 2004., Double door with canopy, vision glass, mounting stand etc. Complete.",IITB_COPT_BOQ,92,text
IITB_COPT_BOQ_p93_l2,fault may be provided (All electrical and mechanical alarms and trips to be included).,IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l7,u) Foundation of AMF panel & DG Set (done as per approval from structural consultant/ DG,IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l11,Electrical Inspector's Approval/CEIG from PWD-Liasion charges for obtaining approval of,IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l13,the scope of work: Preparation and submission of drawing to electrical inspector (CEA) and,IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l14,"obtaining approval of electrical inspector. Inspection Fees (receipt to be submitted to IITB) Job 1 51,750.00 51,750.00",IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l17,"Providing, fixing & installing MS class-B exhaust pipe/ silencer 6"" dia (for 320 kVA DG set &",IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l18,approx 2 mtrs of vertical run for standalone outdoor installation) and all necessary supports,IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l19,"fixing accessories and hardwares , The exhaust pipes be insulated with 75 mm thick mineral",IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l20,wool (density 150Kg/m3) insulation wrapped in chicken mesh and clad with 26gauge,IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l21,aluminum sheet including all hot dip galvanized structural support as required. Shall be,IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l22,"protected from water entering in pipe by providing elbow and damper.Set 1 7,021.00 7,021.00",IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l25,"1 . All fixing accessories such as brass saddles, brass screws, wall plugs etc",IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l33,"8. All equipment motors, DB's, panels to be connected on either ends (double earthing) with",IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l41,connecting 50 x 10 mm. Copper. Flat on two sides. A masonry structure shall be constructed,IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l42,"to a depth of 750mm.and with 450 x 450 mm (clear) chamber, and a heavy duty Cast Iron",IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l43,"Cover shall be used to cover the pit. Excavation of Hard Rock, Boring, Drilling, backfilling,",IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l44,"removal of excess soil/Rock, supply of Back filling compound is included in the scope",IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l55,earthing/looping earth connections at various floors shall be provided and executed as per,IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l57,"6) Rate Quoted shall include the 2Bags of (BFC) Back filling compound as required.Nos. 4 33,643.00 1,34,572.00",IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l58,"6CABLES, TERMINATIONS AND RCC PIPES",IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l65,Fire retardant paint 1 metre on both side of wall penetration and at termination as per,IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l67,Buried LT cables to be laid in hume pipes.,IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l69,"sheathed & flat galvanised (strip) armoured cable and Laying in hume pipe provided,",IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p93_l70,"existing trench saddling on wall with 25X3mm GI strip/ clamp with SS screws, nut bolts as",IITB_COPT_BOQ,93,text
IITB_COPT_BOQ_p94_l3,6.2Providing & laying non pressure NP2 class (light duty) RCC pipe with collars jointed with stiff,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l4,mixture of cement mortar in the propotion of 1:2 (1 cement: 2fine sand) including testing of,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l17,7.2Supplyoffivefirebucketdulyfilledwithfinesandandfixedonanangleironframeasperthe,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l19,Galvanised mild steel Fire bucket with clean sand & stand in accordance with IS 2546. Fire,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l20,"bucket shall have two coats of anti corrosive paint, two coats of red colour conforming to",IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l21,shade No. 536or 538of IS5. The paint shallconform toIS 2932on itsoutside &two coatsof,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l22,"white paint on the inside. The word ""FIRE"" shall be clearly stencilled on it in accordance with",IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l25,"accessories, consumables, fittings & rigging equipments necessary for the satisfactory",IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l31,steel enclosure with SS 304 Moon rock finish with contract speed of 1 mps to serve G +6 ( 7,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l32,floors) with machine room as per detailed specifications mentioned below:-,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l38,Number of Floors served : 7 floors (G + 6),IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l45,Machine: : Permanent magnet gearless motor with,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l50,Car entrance door size,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l52,SS doors with SS Honeycomb finish,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l53,Type of door - Power operated horizontal sliding centre opening doors,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l60,i) Panel : Shall be Stainless Steel of SS 304 doors with SS Honeycomb finish,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l61,ii) Flooring : Aluminum chequered plate,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l62,iii)Ceiling Finish: Shall be Stainless Steel of SS 304 mirror finish,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l66,i) Digital floor position indicator in the car and at all landings TFT/LED type.,IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p94_l68,car /landing Doors),IITB_COPT_BOQ,94,text
IITB_COPT_BOQ_p95_l1,viii) Firemen’s switch at ground floor,IITB_COPT_BOQ,95,text
IITB_COPT_BOQ_p95_l3,x) Floor announcement in the car.,IITB_COPT_BOQ,95,text
IITB_COPT_BOQ_p95_l4,xi) Lift in use / lift out of order sign: lift out of order indication shall be in-built with floor,IITB_COPT_BOQ,95,text
IITB_COPT_BOQ_p95_l12,Counter weight : Cast iron fillers fitted in steel channel frame of size and numbers as per,IITB_COPT_BOQ,95,text
IITB_COPT_BOQ_p95_l20,Door Close Safety : Full height Infrared light curtain door safety.,IITB_COPT_BOQ,95,text
IITB_COPT_BOQ_p95_l23,Firemen switch for the fire lift shall be provided at ground floor to enable the fire service,IITB_COPT_BOQ,95,text
IITB_COPT_BOQ_p95_l26,lifting cradle in the machine room and Control room with telephone/intercom wiring shall,IITB_COPT_BOQ,95,text
IITB_COPT_BOQ_p95_l32,elevator tothe nearestfloorataslowerspeed thanthe normalrun. Whileproceeding to the,IITB_COPT_BOQ,95,text
