id,description,description_cleaned,source,page
Nepal_Polytechnic_Civil_p101_l18,SUBHEAD-VII-(A) : PUMPS & EQUIOMENT ITEMS,subhead vii pumps equioment items,Nepal_Polytechnic_Civil,101
Nepal_Polytechnic_Civil_p102_l4,50Providing and fixing horizontical/vertical monobloc centrifugal pumping set with,50providing and fixing horizontical vertical monobloc centrifugal pumping set with,Nepal_Polytechnic_Civil,102
Nepal_Polytechnic_Civil_p102_l5,"mechanical seal cast iron (C.I) volute and bronze impeller connected to a TEFCinduction motor suitable for 400/440 volts, 3 phase, 50 cycles A.C. supply with 150 mmdia pressure gauge with gunmetal isolation cock, vibration eliminating for each pumpincluding necessary structual supports, clamps, bolts, nuts washers and 1:2:4 plaincement concreate (PCC) foundations",mechanical seal cast iron c.i volute and bronze impeller connected to tefcinduction motor suitable for 400 440 volts 3 phase 50 cycles a.c. supply with 150 mmdia pressure gauge with gunmetal isolation cock vibration eliminating for each pumpincluding necessary structual supports clamps bolts nuts washers and 1 2 4 plaincement concreate plain cement concrete foundations,Nepal_Polytechnic_Civil,102
Nepal_Polytechnic_Civil_p102_l7,"pump ( 1 Set = 2 workin g + 1 standb y) set 1 2,698.00",pump 1 set 2 workin 1 standb set 1 2 698.00,Nepal_Polytechnic_Civil,102
Nepal_Polytechnic_Civil_p102_l11,"50.2 For Domestic Water transfer pump ( 1 Set = 3 workin g + 1 standb y) set 1 3,445.00",50.2 for domestic water transfer pump 1 set 3 workin 1 standb set 1 3 445.00,Nepal_Polytechnic_Civil,102
Nepal_Polytechnic_Civil_p102_l15,"50.3 For Flushin g Water transfer pump ( 1 Set = 1 workin g + 1 standb y) set 1 3,358.00",50.3 for flushin water transfer pump 1 set 1 workin 1 standb set 1 3 358.00,Nepal_Polytechnic_Civil,102
Nepal_Polytechnic_Civil_p102_l19,"50.4 For Irri gation Water transfer pump ( 1 Set = 1 workin g + 1 standb y) set 1 6,147.00",50.4 for irri gation water transfer pump 1 set 1 workin 1 standb set 1 6 147.00,Nepal_Polytechnic_Civil,102
Nepal_Polytechnic_Civil_p102_l25,52 MULTIGRADE PRESSURE SAND FILTER:,52 multigrade pressure sand filter,Nepal_Polytechnic_Civil,102
Nepal_Polytechnic_Civil_p102_l29,"pressure filter (MGF) (Dual media filter) fabricated from MS sheet as per IS Code,pressure gauges at inlet & outlet, sample cock, air vent valve with piping, GI face pipingdistribution pipe with diffuser on top, CI butterfly valves and all accessories, with initialcharge of filter media for filter, painting inside with food grade epoxy paint and outsidewith two coat of red oxide primer and two or more coat of synthetic enamel paintcomplete with bypass arrangement including piping and valves (3 Nos.) of required size.",pressure filter mgf dual media filter fabricated from mild steel sheet as per is code pressure gauges at inlet outlet sample cock air vent valve with piping galvanized iron face pipingdistribution pipe with diffuser on top ci butterfly valves and all accessories with initialcharge of filter media for filter painting inside with food grade epoxy paint and outsidewith two coat of red oxide primer and two or more coat of synthetic enamel paintcomplete with bypass arrangement including piping and valves 3 number of required size.,Nepal_Polytechnic_Civil,102
Nepal_Polytechnic_Civil_p103_l4,"Filter (ACF) fabricated from M.S. Sheet as per IS Code, pressure gauge at inlet & outlet,sample cock, GI face piping, C.I. Butterfly valve and all accessories, air vent valve withpiping, with initial charge of filter media for activated carbon filter, painting inside withepoxy paint and outside with two coat of synthetic enamel paint complete with bypassarrangement including piping, CI Valves (3 Nos.) of required size.",filter acf fabricated from meter.s. sheet as per is code pressure gauge at inlet outlet sample cock galvanized iron face piping c.i. butterfly valve and all accessories air vent valve withpiping with initial charge of filter media for activated carbon filter painting inside withepoxy paint and outside with two coat of synthetic enamel paint complete with bypassarrangement including piping ci valves 3 number of required size.,Nepal_Polytechnic_Civil,103
Nepal_Polytechnic_Civil_p103_l14,"fabricated from 6mm thick mild steel plates, as per IS Code, lined internally with 3mm",fabricated from 6mm thick mild steel plates as per is code lined internally with 3mm,Nepal_Polytechnic_Civil,103
Nepal_Polytechnic_Civil_p103_l15,thick natural rubber (Shore hardness 60O-80 and continuity test with electrical resistance,thick natural rubber shore hardness 60o 80 and continuity test with electrical resistance,Nepal_Polytechnic_Civil,103
Nepal_Polytechnic_Civil_p103_l16,"testing to be done. The vender shall submitted the certificate of having tested the sameand externally with approved paint over 2 coats of red oxide primer top and botomdished ends of 6 mm thickness with frontal piping (M.S. fabricated flange pipe work linedinternally with rubber similar as for main vessel) and valves back wash fittings and filtermedia etc. Softener shall be suitable for flow rate and specifications given below withregeneration period of 10 hrs and shall include standard fittings like manhole coverpressure gauges. Sampling cock rinse drain bolts, nuts & rubber gasket etc. complete.The softener plant shall include brine tank of M.S. welded construction linedinternally with rubber similar as main vessel and capable of regenerating the softeningplant. The brine tank shall have overflow & drain, outlet fitting complete regenerationassembl",testing to be done. the vender shall submitted the certificate of having tested the sameand externally with approved paint over 2 coats of red oxide primer top and botomdished ends of 6 millimeter thickness with frontal piping meter.s. fabricated flange pipe work linedinternally with rubber similar as for main vessel and valves back wash fittings and filtermedia etc. softener shall be suitable for flow rate and specifications given below withregeneration period of 10 hrs and shall include standard fittings like manhole coverpressure gauges. sampling cock rinse drain bolts nuts rubber gasket etc. complete.the softener plant shall include brine tank of meter.s. welded construction linedinternally with rubber similar as main vessel and capable of regenerating the softeningplant. the brine tank shall have overflow drain outlet fitting complete regenerationassembl,Nepal_Polytechnic_Civil,103
Nepal_Polytechnic_Civil_p103_l19,The brine tank shall be provided with salt saturation arrangement (with air agitation),the brine tank shall be provided with salt saturation arrangement with air agitation,Nepal_Polytechnic_Civil,103
Nepal_Polytechnic_Civil_p103_l20,"comprising of GI. Perforated (Min. 1 inch.) pipe grid laid in the bottom of brine tank, oneno. positive discharge air blower of required capacity, valve & NRV on blower and GIpipe interconnection from blower to grid complete.",comprising of galvanized iron. perforated min. 1 inch. pipe grid laid in the bottom of brine tank oneno. positive discharge air blower of required capacity valve nrv on blower and gipipe interconnection from blower to grid complete.,Nepal_Polytechnic_Civil,103
Nepal_Polytechnic_Civil_p104_l1,"system comprising of F.R.P/ chemical grade HDPE solution tank of 200 litres capacityelectronic dosing pump of capacity 0-4 LPH against 4.5 Kg/Sq.cm dosing valves, flexibleteflon tube pipes etc. complete for dosing of chlorine solution into water on line. Set 2 1173",system comprising of f.r.p chemical grade high density polyethylene solution tank of 200 litres capacityelectronic dosing pump of capacity 0 4 lph against 4.5 kilogram sq.centimeter dosing valves flexibleteflon tube pipes etc. complete for dosing of chlorine solution into water on line. set 2 1173,Nepal_Polytechnic_Civil,104
Nepal_Polytechnic_Civil_p104_l2,56Providing and fixing mild steel (MS) puddle flanges of required size with 5mm thick mild,56providing and fixing mild steel mild steel puddle flanges of required size with 5mm thick mild,Nepal_Polytechnic_Civil,104
Nepal_Polytechnic_Civil_p104_l3,steel (MS) plate including necessary welding as per details shown on drawings anddirections of Engineer-in-charge for water tanks.,steel mild steel plate including necessary welding as per details shown on drawings anddirections of engineer in charge for water tanks.,Nepal_Polytechnic_Civil,104
Nepal_Polytechnic_Civil_p104_l4,a) 32mm dia (4mm wall thickness) each 2 119.00,32mm diameter 4mm wall thickness each 2 119.00,Nepal_Polytechnic_Civil,104
Nepal_Polytechnic_Civil_p104_l5,b) 40mm dia (4mm wall thickness) each 2 119.00,40mm diameter 4mm wall thickness each 2 119.00,Nepal_Polytechnic_Civil,104
Nepal_Polytechnic_Civil_p104_l6,c) 50mm dia (4mm wall thickness) each 8 119.00,50mm diameter 4mm wall thickness each 8 119.00,Nepal_Polytechnic_Civil,104
Nepal_Polytechnic_Civil_p104_l7,d) 65mm dia (4mm wall thickness) each 5 136.00,65mm diameter 4mm wall thickness each 5 136.00,Nepal_Polytechnic_Civil,104
Nepal_Polytechnic_Civil_p104_l8,e) 80mm dia (4mm wall thickness) each 5 156.00,80mm diameter 4mm wall thickness each 5 156.00,Nepal_Polytechnic_Civil,104
Nepal_Polytechnic_Civil_p104_l9,f) 100mm dia (4mm wall thickness) each 10 180.00,100mm diameter 4mm wall thickness each 10 180.00,Nepal_Polytechnic_Civil,104
Nepal_Polytechnic_Civil_p104_l10,g) 150mm dia (6mm wall thickness) each 10 229.00,150mm diameter 6mm wall thickness each 10 229.00,Nepal_Polytechnic_Civil,104
Nepal_Polytechnic_Civil_p104_l16,"and controllers, Chlorinated Polyvinyl Chloride (CPVC) probe tube, PP actuating floatand all other equipment required for the performance of the system to the satisfaction ofthe engineer in charge complete including providing and fixing wiring from controljunction box near the Under Ground tank to probes of required length, interconnectionwiring between level controller and the concerned contactor in the starter panel asrequired. Level of all tanks (Under Ground and overhead tank) will be included in thisitem. The level controller will perform the following functions job 2 2,537.00",and controllers chlorinated polyvinyl chloride chlorinated polyvinyl chloride probe tube pp actuating floatand all other equipment required for the performance of the system to the satisfaction ofthe engineer in charge complete including providing and fixing wiring from controljunction box near the under ground tank to probes of required length interconnectionwiring between level controller and the concerned contactor in the starter panel asrequired. level of all tanks under ground and overhead tank will be included in thisitem. the level controller will perform the following functions job 2 2 537.00,Nepal_Polytechnic_Civil,104
Nepal_Polytechnic_Civil_p104_l17,To switch on the pumps when the level of water in the supply water tank is low and to,to switch on the pumps when the level of water in the supply water tank is low and to,Nepal_Polytechnic_Civil,104
Nepal_Polytechnic_Civil_p104_l18,cut off the pump when the level in the recieving water tank is high and switch off thepumps when the level of water in the supply water tank is low . To indicate 5 levels of water in all tanks through a control panle with LEDsTo start the pumps in a cyclic order.The system shall be complete to ensure automatic quotation of pump in accordance towater level in respective tanks.,cut off the pump when the level in the recieving water tank is high and switch off thepumps when the level of water in the supply water tank is low to indicate 5 levels of water in all tanks through control panle with ledsto start the pumps in cyclic order.the system shall be complete to ensure automatic quotation of pump in accordance towater level in respective tanks.,Nepal_Polytechnic_Civil,104
Nepal_Polytechnic_Civil_p105_l4,"fittings like anchor fasteners, brick masonry supports, couplings, bends,elbows, tees and flanges etc. welded or screwed joints as required, cuttingholes and chases in brick or RCC walls and making good complete.",fittings like anchor fasteners brick masonry supports couplings bends elbows tees and flanges etc. welded or screwed joints as required cuttingholes and chases in brick or reinforced cement concrete walls and making good complete.,Nepal_Polytechnic_Civil,105
Nepal_Polytechnic_Civil_p105_l10,2Providing and fixing first aid fire hose reel wall mounting swinging type fitted,2providing and fixing first aid fire hose reel wall mounting swinging type fitted,Nepal_Polytechnic_Civil,105
Nepal_Polytechnic_Civil_p105_l19,including 25 mm dia Ball valve and all fitting etc. as per the requirement.Each 11,including 25 millimeter diameter ball valve and all fitting etc. as per the requirement.each 11,Nepal_Polytechnic_Civil,105
Nepal_Polytechnic_Civil_p105_l23,"single or double glazed front door (with 4 mm thick glass) and lockingarrangement, painted fire red with stove enamelled paint ""FIRE HOSE"" writtenon front including necessary supports approximate size.a) 2100x1200x600 mm deep. Each 24",single or double glazed front door with 4 millimeter thick glass and lockingarrangement painted fire red with stove enamelled paint fire hose writtenon front including necessary supports approximate size.a 2100x1200x600 millimeter deep. each 24,Nepal_Polytechnic_Civil,105
Nepal_Polytechnic_Civil_p105_l24,9Painting M.S. pipes and fittings two or more coats of synthetic enamel paint,9painting meter.s. pipes and fittings two or more coats of synthetic enamel paint,Nepal_Polytechnic_Civil,105
Nepal_Polytechnic_Civil_p106_l15,"centrifugal pumping set with mechanical seal, C.I. volute and bronze impellerconnected to a TEFC induction motor suitable for 400/44 volts, 3 phase, 50cycles A.C. supply with 150 mm dia pressure gauge with gunmetal isolationcock, vibration eliminating pads for fire pump at terrace level including motorcontrol panel at terrace level and remote push button for OFF/ON operation inFire Control Room. (Fire pump on terrace)",centrifugal pumping set with mechanical seal c.i. volute and bronze impellerconnected to tefc induction motor suitable for 400 44 volts 3 phase 50cycles a.c. supply with 150 millimeter diameter pressure gauge with gunmetal isolationcock vibration eliminating pads for fire pump at terrace level including motorcontrol panel at terrace level and remote push button for off on operation infire control room. fire pump on terrace,Nepal_Polytechnic_Civil,106
Nepal_Polytechnic_Civil_p106_l20,15Providing and fixing CO 2type fire extinguishers with steel cylinder with a,15providing and fixing co 2type fire extinguishers with steel cylinder with,Nepal_Polytechnic_Civil,106
Nepal_Polytechnic_Civil_p106_l21,discharge valve and conforming to IS:15683. Extinguishers shall be painted,discharge valve and conforming to is 15683. extinguishers shall be painted,Nepal_Polytechnic_Civil,106
Nepal_Polytechnic_Civil_p106_l22,with rex enamel paint and fixed to wall with brackets capacity 4.5 Kg. Each 32,with rex enamel paint and fixed to wall with brackets capacity 4.5 kilogram. each 32,Nepal_Polytechnic_Civil,106
Nepal_Polytechnic_Civil_p106_l24,discharge valve and conforming to IS:15683. Extinguishers shall be paintedwith rex enamel paint and fixed to wall with brackets capacity 9 litre.Each 32,discharge valve and conforming to is 15683. extinguishers shall be paintedwith rex enamel paint and fixed to wall with brackets capacity 9 litre.each 32,Nepal_Polytechnic_Civil,106
Nepal_Polytechnic_Civil_p107_l1,operation and fabricated from 1.6 mm M.S. sheet internally protected withanticorrosive treatment and hydraulically tested to a pressure of 25 Kg/Sqcm.Extinguishers externally painted with red enamel and fixed to wall withbrackets complete with internal charge and spanner (Conforming to IS:15683capaicity 5 Kg.). Each 32,operation and fabricated from 1.6 millimeter meter.s. sheet internally protected withanticorrosive treatment and hydraulically tested to pressure of 25 kilogram sqcm.extinguishers externally painted with red enamel and fixed to wall withbrackets complete with internal charge and spanner conforming to is 15683capaicity 5 kilogram. each 32,Nepal_Polytechnic_Civil,107
